claim_id,answer_id,task_id,variant,source_span,fact_key,claim_text,cited_evidence_ids,cited_evidence_json,auto_fact_status,auto_citation_status,human_fact_status,human_citation_status,review_notes
C0a84eaa000fa86281d520005,A820224644dffa07c61e2,evidence_a_dev_product_qa_02,evidence_verify_repair,0:313,prose,The Sabrent 4-Port USB 2.0 Powered High Performance Hub with Individual LEDs (HB-USRD) is confirmed in the catalog with product ID P01102 [E1][E2]. It belongs to the 'All Electronics' category [E3] and has unknown inventory status [E4]. No additional parameters are available beyond what is listed in the catalog.,E1|E2|E3|E4,"[{""confidence"":1.0,""evidence_id"":""E1"",""field"":""product.product_id"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01102"",""text"":""P01102"",""tool_call_id"":""98f7af149fa3"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""P01102""},{""confidence"":1.0,""evidence_id"":""E2"",""field"":""product.title"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01102"",""text"":""Sabrent 4-Port USB 2.0 Powered High Performance Hub with Individual LEDs (HB-USRD)"",""tool_call_id"":""98f7af149fa3"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Sabrent 4-Port USB 2.0 Powered High Performance Hub with Individual LEDs (HB-USRD)""},{""confidence"":1.0,""evidence_id"":""E3"",""field"":""product.category"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01102"",""text"":""All Electronics"",""tool_call_id"":""98f7af149fa3"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""All Electronics""},{""confidence"":1.0,""evidence_id"":""E4"",""field"":""product.inventory"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01102"",""text"":""unknown"",""tool_call_id"":""98f7af149fa3"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""unknown""}]",unclassified,no_automatic_failure,,,
C64b291cf237d5d9d636be60e,A9e014a8621cad64c63da,evidence_a_dev_product_qa_04,base,0:485,prose,"The KECC MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 is compatible only with MacBook Air models with model numbers A1369 or A1466. It features a slim, lightweight design, includes a screen protector, and has a matte navy green finish. The case has a standing screen display size of 13 inches, weighs 7.1 ounces, and is made by the KECC brand (item model number MATNG-A13-KC-S-SP). Please ensure your MacBook Air model matches the specified compatibility before purchasing.",,[],unclassified,missing_or_not_required,,,
Cbdeb7dc124b8d35321ae6e98,A417cd7986f5fe057feed,evidence_a_dev_product_qa_04,evidence_verify,0:562,prose,"The KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) is compatible only with MacBook Air models with model numbers A1369 or A1466. It features a 13-inch screen display size, is made by KECC, has the item model number MATNG-A13-KC-S-SP, and weighs 7.1 ounces. It includes a soft-touch texture layer and protects against fingerprints, scratches, drops, and smudges. Please verify your MacBook Air model number before purchasing to ensure compatibility.",,[],unclassified,missing_or_not_required,,,
Cc7214879cee9a38fbf1e0953,A763e2946208f75b37af8,evidence_a_dev_product_qa_04,evidence_verify_repair,0:598,prose,"The KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) is compatible only with MacBook Air models with model numbers A1369 or A1466 [E24]. It features a 13-inch screen display size [E25], is made by KECC [E26], has the item model number MATNG-A13-KC-S-SP [E27], and weighs 7.1 ounces [E28]. It includes a soft-touch texture layer and protects against fingerprints, scratches, drops, and smudges [E24]. Please verify your MacBook Air model number before purchasing to ensure compatibility.",E24|E25|E26|E27|E28|E24,"[{""confidence"":1.0,""evidence_id"":""E24"",""field"":""product.evidence.1"",""kind"":""product_passage"",""source_id"":""product:P01104"",""text"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green)：COMPATIBILITY: Only Compatible with Old MacBook Air 13 inch (Model Number: A1466/A1369). Please check your Model Number Before You Place an Order to ensure You get the Correct Size. SPECIAL DESIGNS: Slim and Lightweight Design, Easy to Carry in your Bag, 100+ Colors/Styles to choose from. PREMIUM QUALITY: Contains a Unique layer of Smooth Oil Paint for an Exquisite Soft Touch Texture. PREVENT DAMAGES: Prevent Fingerprints, Scratches, Drops, Smudges and Other Damages. EASY INSTALLATION: 2 Piece Design - Easy and Convenient to Install and Remove."",""tool_call_id"":""854d4d3b8699"",""tool_name"":""get_product"",""updated_at"":null,""value"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green)：COMPATIBILITY: Only Compatible with Old MacBook Air 13 inch (Model Number: A1466/A1369). Please check your Model Number Before You Place an Order to ensure You get the Correct Size. SPECIAL DESIGNS: Slim and Lightweight Design, Easy to Carry in your Bag, 100+ Colors/Styles to choose from. PREMIUM QUALITY: Contains a Unique layer of Smooth Oil Paint for an Exquisite Soft Touch Texture. PREVENT DAMAGES: Prevent Fingerprints, Scratches, Drops, Smudges and Other Damages. EASY INSTALLATION: 2 Piece Design - Easy and Convenient to Install and Remove.""},{""confidence"":1.0,""evidence_id"":""E25"",""field"":""product.evidence.2"",""kind"":""product_passage"",""source_id"":""product:P01104"",""text"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) specification: Standing screen display size 13 Inches"",""tool_call_id"":""854d4d3b8699"",""tool_name"":""get_product"",""updated_at"":null,""value"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) specification: Standing screen display size 13 Inches""},{""confidence"":1.0,""evidence_id"":""E26"",""field"":""product.evidence.3"",""kind"":""product_passage"",""source_id"":""product:P01104"",""text"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) specification: Brand KECC"",""tool_call_id"":""854d4d3b8699"",""tool_name"":""get_product"",""updated_at"":null,""value"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) specification: Brand KECC""},{""confidence"":1.0,""evidence_id"":""E27"",""field"":""product.evidence.4"",""kind"":""product_passage"",""source_id"":""product:P01104"",""text"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) specification: Item model number MATNG-A13-KC-S-SP"",""tool_call_id"":""854d4d3b8699"",""tool_name"":""get_product"",""updated_at"":null,""value"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) specification: Item model number MATNG-A13-KC-S-SP""},{""confidence"":1.0,""evidence_id"":""E28"",""field"":""product.evidence.5"",""kind"":""product_passage"",""source_id"":""product:P01104"",""text"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) specification: Item Weight 7.1 ounces"",""tool_call_id"":""854d4d3b8699"",""tool_name"":""get_product"",""updated_at"":null,""value"":""KECC Compatible with MacBook Air 13 inch Case (2010-2017 Release) A1369/A1466 Plastic Hard Shell + Keyboard Cover + Sleeve + Screen Protector (Matte Navy Green) specification: Item Weight 7.1 ounces""}]",unclassified,no_automatic_failure,,,
Cc4be7bd4646729f2e559ac01,Ae7599ddc95357a64ecc8,evidence_a_dev_product_qa_05,base,0:447,prose,"The Center Headrest Mount for GoPro with Dual Rotation 1"" Ball Joint & Socket Arm is a fully adjustable mount that works with all GoPro Hero and Session cameras, as well as all other action cameras. It features a 1"" ball socket arm with dual ball joint rotation, allowing maximum adjustment for video recording. The mount is easy to install (no tools required) and includes a 1/4-20 joint compatible with other action cameras. Key specifications:",,[],unclassified,missing_or_not_required,,,
Cda6f4ae394dbfc4f71ebfb5e,Ae7599ddc95357a64ecc8,evidence_a_dev_product_qa_05,base,447:463,prose,- Price: $17.95,,[],unclassified,missing_or_not_required,,,
Cb482870b9d812bb6730421f4,Ae7599ddc95357a64ecc8,evidence_a_dev_product_qa_05,base,463:505,prose,- Package Dimensions: 15.7 x 6 x 3 inches,,[],unclassified,missing_or_not_required,,,
C2bcdcc0719849a476c6fd551,Ae7599ddc95357a64ecc8,evidence_a_dev_product_qa_05,base,505:531,prose,- Item Weight: 8.1 ounces,,[],unclassified,missing_or_not_required,,,
C0e07bf603b4ead5517ce08b1,Ae7599ddc95357a64ecc8,evidence_a_dev_product_qa_05,base,531:556,prose,- Model Number: MT-M17XX,,[],unclassified,missing_or_not_required,,,
Cf9da91e0c4939e2404ef2714,Ae7599ddc95357a64ecc8,evidence_a_dev_product_qa_05,base,556:608,prose,- Best Sellers Rank (Camera Mounts & Clamps): 1215,,[],unclassified,missing_or_not_required,,,
C21b33680bdc0e652190c6cc9,Ae7599ddc95357a64ecc8,evidence_a_dev_product_qa_05,base,608:723,prose,"It is ideal for rally driving, drifting, or racing scenarios and provides stable, flexible support for your camera.",,[],unclassified,missing_or_not_required,,,
Cff91543d4437c3125ad55794,A6bfd440dece0b9ad937c,evidence_a_dev_product_qa_05,evidence_verify,0:391,prose,"The Center Headrest Mount for GoPro with Dual Rotation 1"" Ball Joint & Socket Arm is a camera mount designed for Action Camera Video Recording, specifically suitable for Rally Driving, Drifting, and Racing. It works with all GoPro Hero and Session models as well as all Action Cameras. The product is priced at $17.95 and falls under the category of Camera Mounts & Clamps. [E1][E2][E3][E4].",E1|E2|E3|E4,"[{""confidence"":1.0,""evidence_id"":""E1"",""field"":""product.product_id"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01105"",""text"":""P01105"",""tool_call_id"":""4109a2c65c8f"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""P01105""},{""confidence"":1.0,""evidence_id"":""E2"",""field"":""product.title"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01105"",""text"":""Center Headrest Mount for GoPro with Dual Rotation 1\"" Ball Joint & Socket Arm for Action Camera Video Recording (Rally Driving, Drifting, Racing) Works with ALL GoPro Hero Session & ALL Action Cameras"",""tool_call_id"":""4109a2c65c8f"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Center Headrest Mount for GoPro with Dual Rotation 1\"" Ball Joint & Socket Arm for Action Camera Video Recording (Rally Driving, Drifting, Racing) Works with ALL GoPro Hero Session & ALL Action Cameras""},{""confidence"":1.0,""evidence_id"":""E3"",""field"":""product.category"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01105"",""text"":""Electronics Camera & Photo Accessories Tripod & Monopod Accessories Camera Mounts & Clamps"",""tool_call_id"":""4109a2c65c8f"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Electronics Camera & Photo Accessories Tripod & Monopod Accessories Camera Mounts & Clamps""},{""confidence"":1.0,""evidence_id"":""E4"",""field"":""product.price"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01105"",""text"":""17.95"",""tool_call_id"":""4109a2c65c8f"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":17.95}]",unclassified,no_automatic_failure,,,
C256ad53e95adcbf64825a5d2,A2faa0f954ba8214acc90,evidence_a_dev_product_qa_05,evidence_verify_repair,0:391,prose,"The Center Headrest Mount for GoPro with Dual Rotation 1"" Ball Joint & Socket Arm is a camera mount designed for Action Camera Video Recording, specifically suitable for Rally Driving, Drifting, and Racing. It works with all GoPro Hero and Session models as well as all Action Cameras. The product is priced at $17.95 and falls under the category of Camera Mounts & Clamps. [E1][E2][E3][E4].",E1|E2|E3|E4,"[{""confidence"":1.0,""evidence_id"":""E1"",""field"":""product.product_id"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01105"",""text"":""P01105"",""tool_call_id"":""4109a2c65c8f"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""P01105""},{""confidence"":1.0,""evidence_id"":""E2"",""field"":""product.title"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01105"",""text"":""Center Headrest Mount for GoPro with Dual Rotation 1\"" Ball Joint & Socket Arm for Action Camera Video Recording (Rally Driving, Drifting, Racing) Works with ALL GoPro Hero Session & ALL Action Cameras"",""tool_call_id"":""4109a2c65c8f"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Center Headrest Mount for GoPro with Dual Rotation 1\"" Ball Joint & Socket Arm for Action Camera Video Recording (Rally Driving, Drifting, Racing) Works with ALL GoPro Hero Session & ALL Action Cameras""},{""confidence"":1.0,""evidence_id"":""E3"",""field"":""product.category"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01105"",""text"":""Electronics Camera & Photo Accessories Tripod & Monopod Accessories Camera Mounts & Clamps"",""tool_call_id"":""4109a2c65c8f"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Electronics Camera & Photo Accessories Tripod & Monopod Accessories Camera Mounts & Clamps""},{""confidence"":1.0,""evidence_id"":""E4"",""field"":""product.price"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01105"",""text"":""17.95"",""tool_call_id"":""4109a2c65c8f"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":17.95}]",unclassified,no_automatic_failure,,,
Cdd8d8606fc7d0bf4cf180d2e,A84d0025cbf3b90670702,evidence_a_dev_product_qa_08,base,0:552,prose,"Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink) is a protective case designed for Microsoft Surface Pro 4 (all models) and Surface Pro 3 (all models). It features a durable leather exterior with padded material to protect against bumps and dents, and a soft microcloth interior to prevent scratches. The case includes a smart stand that allows the tablet to stand vertically or horizontally and be tilted at multiple angles, ideal for watching movies or typing. Key specifications:",,[],unclassified,missing_or_not_required,,,
C0d0ff00612293d69ade654e1,A84d0025cbf3b90670702,evidence_a_dev_product_qa_08,base,552:600,prose,- Product Dimensions: 11.25 x 8.5 x 0.75 inches,,[],unclassified,missing_or_not_required,,,
C641626bb3fca9e61fca0e525,A84d0025cbf3b90670702,evidence_a_dev_product_qa_08,base,600:625,prose,- Item Weight: 10 ounces,,[],unclassified,missing_or_not_required,,,
C22d285503eeb14350a878526,A84d0025cbf3b90670702,evidence_a_dev_product_qa_08,base,625:651,prose,- Manufacturer: eBigValue,,[],unclassified,missing_or_not_required,,,
C652c1217256373957392e39c,A84d0025cbf3b90670702,evidence_a_dev_product_qa_08,base,651:693,date,"November 14, 2015",,[],unsupported,missing_or_not_required,,,
C6cc950790bb74ce72e14411a,A84d0025cbf3b90670702,evidence_a_dev_product_qa_08,base,651:693,prose,"- Date First Available: November 14, 2015",,[],unclassified,missing_or_not_required,,,
C68eed5364ec5e073c44c4805,A84d0025cbf3b90670702,evidence_a_dev_product_qa_08,base,693:780,prose,"This case is lightweight and slim, maintaining functionality while offering protection.",,[],unclassified,missing_or_not_required,,,
C72289c1413400fbf7488dad1,Ad2ac818af2156629947b,evidence_a_dev_product_qa_08,evidence_verify,0:165,prose,The Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink) is available in the catalog. Key details:,,[],unclassified,missing_or_not_required,,,
C2251c179c1cb3305e9d9354b,Ad2ac818af2156629947b,evidence_a_dev_product_qa_08,evidence_verify,165:305,prose,- Product Title: Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink) [E2],E2,"[{""confidence"":1.0,""evidence_id"":""E2"",""field"":""product.title"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01108"",""text"":""Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink)"",""tool_call_id"":""90a59c26222b"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink)""}]",unclassified,no_automatic_failure,,,
Cf109955dcad58f13a5069af9,Ad2ac818af2156629947b,evidence_a_dev_product_qa_08,evidence_verify,305:399,prose,"- Category: Electronics Computers & Accessories Laptop Accessories Bags, Cases & Sleeves [E3]",E3,"[{""confidence"":1.0,""evidence_id"":""E3"",""field"":""product.category"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01108"",""text"":""Electronics Computers & Accessories Laptop Accessories Bags, Cases & Sleeves"",""tool_call_id"":""90a59c26222b"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Electronics Computers & Accessories Laptop Accessories Bags, Cases & Sleeves""}]",unclassified,no_automatic_failure,,,
C7804e315693d5de4c614e8b8,Ad2ac818af2156629947b,evidence_a_dev_product_qa_08,evidence_verify,399:420,prose,- Price: $32.98 [E4],E4,"[{""confidence"":1.0,""evidence_id"":""E4"",""field"":""product.price"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01108"",""text"":""32.98"",""tool_call_id"":""90a59c26222b"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":32.98}]",unclassified,no_automatic_failure,,,
C217ef8067f9d654bb3ae7b0f,Ad2ac818af2156629947b,evidence_a_dev_product_qa_08,evidence_verify,420:454,prose,- Inventory Status: Unknown [E5],E5,"[{""confidence"":1.0,""evidence_id"":""E5"",""field"":""product.inventory"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01108"",""text"":""unknown"",""tool_call_id"":""90a59c26222b"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""unknown""}]",unclassified,no_automatic_failure,,,
C4152a318cd3ba912a1feca64,Ad2ac818af2156629947b,evidence_a_dev_product_qa_08,evidence_verify,454:533,prose,This product matches your query exactly and contains no unsupported parameters.,,[],unclassified,missing_or_not_required,,,
Ca86cc05d305ef559226aacf9,A60d479d2145d8dc27368,evidence_a_dev_product_qa_08,evidence_verify_repair,0:165,prose,The Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink) is available in the catalog. Key details:,,[],unclassified,missing_or_not_required,,,
C958e0ebe293a849de98b6ed2,A60d479d2145d8dc27368,evidence_a_dev_product_qa_08,evidence_verify_repair,165:305,prose,- Product Title: Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink) [E2],E2,"[{""confidence"":1.0,""evidence_id"":""E2"",""field"":""product.title"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01108"",""text"":""Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink)"",""tool_call_id"":""90a59c26222b"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Vangoddy Microsoft Surface Pro 4 Executive Leather Protective Lightweight Portfolio Case with Adjustable Stand (Pink)""}]",unclassified,no_automatic_failure,,,
C49a83b83241152aa8f2fc2d0,A60d479d2145d8dc27368,evidence_a_dev_product_qa_08,evidence_verify_repair,305:399,prose,"- Category: Electronics Computers & Accessories Laptop Accessories Bags, Cases & Sleeves [E3]",E3,"[{""confidence"":1.0,""evidence_id"":""E3"",""field"":""product.category"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01108"",""text"":""Electronics Computers & Accessories Laptop Accessories Bags, Cases & Sleeves"",""tool_call_id"":""90a59c26222b"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""Electronics Computers & Accessories Laptop Accessories Bags, Cases & Sleeves""}]",unclassified,no_automatic_failure,,,
Cb752c8e345149d581d7cf92a,A60d479d2145d8dc27368,evidence_a_dev_product_qa_08,evidence_verify_repair,399:420,prose,- Price: $32.98 [E4],E4,"[{""confidence"":1.0,""evidence_id"":""E4"",""field"":""product.price"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01108"",""text"":""32.98"",""tool_call_id"":""90a59c26222b"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":32.98}]",unclassified,no_automatic_failure,,,
C9dda06718722f3a9567e7bb9,A60d479d2145d8dc27368,evidence_a_dev_product_qa_08,evidence_verify_repair,420:454,prose,- Inventory Status: Unknown [E5],E5,"[{""confidence"":1.0,""evidence_id"":""E5"",""field"":""product.inventory"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01108"",""text"":""unknown"",""tool_call_id"":""90a59c26222b"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""unknown""}]",unclassified,no_automatic_failure,,,
C927cb651f8cd6a36213879bc,A60d479d2145d8dc27368,evidence_a_dev_product_qa_08,evidence_verify_repair,454:533,prose,This product matches your query exactly and contains no unsupported parameters.,,[],unclassified,missing_or_not_required,,,
C9fc4f9eb3c3ad1bd8e50de68,A6f839b2024e1a513f21c,evidence_a_dev_product_qa_10,base,0:557,prose,"The MoKo Case Fit iPad Air 5th/4th Generation 10.9 Inch Case 2022/2020, Slim Trifold Stand Cover with Soft Frosted Back, Auto Wake/Sleep, Support Touch ID iPad 2nd Pencil Charging, Dreamy Nebula is compatible with iPad Air 5th and 4th Generation (2022 and 2020 models). It features two stand angles for comfortable viewing and typing, supports Touch ID and Auto Wake/Sleep, and includes a durable PU leather exterior with a soft TPU back. The case is 9.84 x 7.2 x 0.47 inches and weighs 7.6 ounces. It is a best-seller with a rank of 15,678 in Tablet Cases.",,[],unclassified,missing_or_not_required,,,
C0bb70dcd87ce61ad529ffa1a,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,0:230,product_id,P01110,,[],unclassified,missing_or_not_required,,,
Cd75349bee8af639e92c37eb4,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,0:230,prose,"已核实商品信息：MoKo Case Fit iPad Air 5th/4th Generation 10.9 Inch Case 2022/2020, Slim Trifold Stand Cover with Soft Frosted Back, Auto Wake/Sleep, Support Touch ID iPad 2nd Pencil Charging, Dreamy Nebula（产品ID: P01110）符合您的描述，价格为15.99美元。",,[],unclassified,missing_or_not_required,,,
C37f5cc238e93aa389f4fa9e0,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,230:240,prose,其他相关产品包括：,,[],unclassified,missing_or_not_required,,,
Cd7d5d3dc5821c534ec091546,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,240:280,product_id,P00271,,[],unclassified,missing_or_not_required,,,
Cc430c9da6eba6b3fa0a0deea,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,240:280,prose,- Supveco iPad Air Case（P00271）：16.99美元,,[],unclassified,missing_or_not_required,,,
Ccd8f2c05a74d7b09dac063b4,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,280:321,product_id,P02278,,[],unclassified,missing_or_not_required,,,
C55581cde0c78fff2861d113d,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,280:321,prose,- INFILAND iPad Air Case（P02278）：14.95美元,,[],unclassified,missing_or_not_required,,,
C91e17cc8530efe56d67f404b,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,321:368,product_id,P01010,,[],unclassified,missing_or_not_required,,,
Cc9703d6ea3a4cafab5cdec0e,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,321:368,prose,- HCSOWD iPad Case（P01010）：15.39美元（适用于9.7英寸设备）,,[],unclassified,missing_or_not_required,,,
C4255eabc1b1a0b87ffb16815,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,368:411,prose,所有产品均支持Apple Pencil充电和自动休眠功能，但具体适配性以设备型号为准。,,[],unclassified,missing_or_not_required,,,
C14c58b53bc05241025f0b729,A53c2d5fa6c8291c94fb5,evidence_a_dev_product_qa_10,evidence_verify,411:427,prose,如需进一步帮助，请告知具体需求。,,[],unclassified,missing_or_not_required,,,
C7e94484e2e89dc8b47555c49,A41c52a1b754563de0521,evidence_a_dev_product_qa_10,evidence_verify_repair,0:239,product_id,P01110,,[],unclassified,missing_or_not_required,,,
C34788edf852da96723180eaa,A41c52a1b754563de0521,evidence_a_dev_product_qa_10,evidence_verify_repair,0:239,prose,"已核实商品信息：MoKo Case Fit iPad Air 5th/4th Generation 10.9 Inch Case 2022/2020, Slim Trifold Stand Cover with Soft Frosted Back, Auto Wake/Sleep, Support Touch ID iPad 2nd Pencil Charging, Dreamy Nebula（产品ID: P01110）符合您的描述，价格为15.99美元[ E4][E2]。",E2,"[{""confidence"":1.0,""evidence_id"":""E2"",""field"":""product.title"",""kind"":""catalog_candidate_field"",""source_id"":""product:P01110"",""text"":""MoKo Case Fit iPad Air 5th/4th Generation 10.9 Inch Case 2022/2020, Slim Trifold Stand Cover with Soft Frosted Back, Auto Wake/Sleep, Support Touch ID iPad 2nd Pencil Charging, Dreamy Nebula"",""tool_call_id"":""b485e0a5cc34"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""MoKo Case Fit iPad Air 5th/4th Generation 10.9 Inch Case 2022/2020, Slim Trifold Stand Cover with Soft Frosted Back, Auto Wake/Sleep, Support Touch ID iPad 2nd Pencil Charging, Dreamy Nebula""}]",unclassified,no_automatic_failure,,,
C07e479f9ac12f948db2ff25a,A41c52a1b754563de0521,evidence_a_dev_product_qa_10,evidence_verify_repair,239:249,prose,其他相关产品包括：,,[],unclassified,missing_or_not_required,,,
C100b6c301a0bf3504268012c,A41c52a1b754563de0521,evidence_a_dev_product_qa_10,evidence_verify_repair,249:298,product_id,P00271,,[],unclassified,missing_or_not_required,,,
C767293e6a8beb0e934b2264e,A41c52a1b754563de0521,evidence_a_dev_product_qa_10,evidence_verify_repair,249:298,prose,- Supveco iPad Air Case（P00271）：16.99美元[ E9][E6],E6,"[{""confidence"":1.0,""evidence_id"":""E6"",""field"":""product.product_id"",""kind"":""catalog_candidate_field"",""source_id"":""product:P00271"",""text"":""P00271"",""tool_call_id"":""b485e0a5cc34"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""P00271""}]",unclassified,no_automatic_failure,,,
C84084ab0fb42993f0fdb644d,A41c52a1b754563de0521,evidence_a_dev_product_qa_10,evidence_verify_repair,298:350,product_id,P02278,,[],unclassified,missing_or_not_required,,,
C4ae98d4cae6f6c594653e806,A41c52a1b754563de0521,evidence_a_dev_product_qa_10,evidence_verify_repair,298:350,prose,- INFILAND iPad Air Case（P02278）：14.95美元[ E14][E11],E11,"[{""confidence"":1.0,""evidence_id"":""E11"",""field"":""product.product_id"",""kind"":""catalog_candidate_field"",""source_id"":""product:P02278"",""text"":""P02278"",""tool_call_id"":""b485e0a5cc34"",""tool_name"":""search_catalog"",""updated_at"":null,""value"":""P02278""}]",unclassified,no_automatic_failure,,,
C627d03c86b28ba2d46f3acf8,A41c52a1b754563de0521,evidence_a_dev_product_qa_10,evidence_verify_repair,350:407,product_id,P01010,,[],unclassified,missing_or_not_required,,,
